conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,label
2006317363529216002,2025-12-31T10:51:49.000Z,0,"Ikuti Event Web ""Memori Rembulan"", buka kenangan bersama Gadis Bulan dan lakukan pra-registrasi versi baru untuk mendapatkan hingga 160 Primogem dan wallpaper eksklusif!  https://t.co/drMCuBXUt8

Kerjain ges, mayan nambah tabungan primo",2006317363529216002,,,in,,0,0,0,https://x.com/Vinvind01/status/2006317363529216002,1850185946043674624,Vinvind01,ikuti event web memori rembulan buka kenangan bersama gadis bulan dan lakukan praregistrasi versi baru untuk mendapatkan hingga primogem dan wallpaper eksklusif kerjain ges mayan nambah tabungan primo,positif
2043662435840876986,2026-04-13T12:07:48.000Z,341,"【cosplay】

原神 / GenshinImpact
八重神子 / Yae Miko

#GenshinImpactcosplay #原神コスプレ https://t.co/ISdzIdDT8y",2043662435840876986,https://pbs.twimg.com/media/HFyMJmob0AAoiIP.jpg,,ja,,0,3,36,https://x.com/yuiyucco/status/2043662435840876986,1393211553323778057,yuiyucco,cosplay genshinimpact yae miko,negatif
2044065041633423395,2026-04-14T14:47:37.000Z,780,of course the traveler will get along with lohen like mika said. just look at that smirk of a chaos enabler https://t.co/V3hEtODXd8,2044065041633423395,https://pbs.twimg.com/media/HF36UPzbEAAn0uS.jpg,,en,,6,1,92,https://x.com/kreideblum/status/2044065041633423395,1459071436820148224,kreideblum,of course the traveler will get along with lohen like mika said just look at that smirk of a chaos enabler,negatif
2043701283266175154,2026-04-13T14:42:10.000Z,194,i need her biblically 😩😩😩😩,2043701283266175154,,,en,,0,2,5,https://x.com/SevyPlays/status/2043701283266175154,1368211051142025217,SevyPlays,i need her biblically,positif
2043667288654553140,2026-04-13T12:27:05.000Z,942,SHE IS THE MOTHERFUCKIN' MOMENT! HOLY FUBOLI!,2043667288654553140,,,en,,0,16,26,https://x.com/MurderofBirds_/status/2043667288654553140,354477356,MurderofBirds_,she is the motherfuckin moment holy fuboli,negatif
2006186057331605553,2025-12-31T02:10:03.000Z,0,"haloow~ aku open jasa rekber, dijamin amanah💯 bisa langsung wa di link bio yaa
71 tag rekening bersama middleman midman need jual wts wtb akun account acc game tiktok ig instagram wa whatsapp yt youtube roblox hoyo hsr wuthering waves wuwa genshin ml mobile legend #zonauang",2006186057331605553,,,in,,0,0,0,https://x.com/roukyuun/status/2006186057331605553,3191589269,roukyuun,haloow aku open jasa rekber dijamin amanah bisa langsung wa di link bio yaa tag rekening bersama middleman midman need jual wts wtb akun account acc game tiktok ig instagram wa whatsapp yt youtube roblox hoyo hsr wuthering waves wuwa genshin ml mobile legend,positif
2043927478717104285,2026-04-14T05:40:59.000Z,1276,"Four identical color combinations!

gift code:INUHQVJ3S9V9
https://t.co/hvN6pJ3NS1
#GenshinImpact #Linnea https://t.co/B7sXikMJm0",2043927478717104285,https://pbs.twimg.com/media/HF19M1BasAAwGZg.jpg,,en,,0,1,143,https://x.com/girls881520/status/2043927478717104285,1856650951047925760,girls881520,four identical color combinations gift codeinuhqvjsv,positif
2043994235142115486,2026-04-14T10:06:15.000Z,119,is this good at ar5 https://t.co/15kigtqqr7,2043994235142115486,https://pbs.twimg.com/media/HF252TnW0AAxbK5.jpg,,en,,0,14,0,https://x.com/lyn0d/status/2043994235142115486,2006648515871780866,lyn0d,is this good at ar,positif
2043669298758222124,2026-04-13T12:35:05.000Z,583,"【 Cosplay 】

Genshin Impact / Yoimiya
原神 / 宵宮

📸 : @shona_pipi 

┈┈┈┈┈┈┈┈┈┈

#GenshinImpact #Yoimiya https://t.co/Z8aV77Vpjs",2043669298758222124,https://pbs.twimg.com/media/HFySZHUa0AAbgmG.jpg,,ja,,1,0,30,https://x.com/Oishii07_/status/2043669298758222124,1697941397154963456,Oishii07_,cosplay genshin impact yoimiya,positif
2043728863507693851,2026-04-13T16:31:46.000Z,457,"Lumine 荧   
SFWイラスト    
#genshinimpact📷 https://t.co/NMig917UII",2043728863507693851,https://pbs.twimg.com/media/HFzIkJ3WoAAQhCs.jpg,,ja,,0,2,31,https://x.com/SfwSam/status/2043728863507693851,1918992799673843714,SfwSam,lumine sfw,positif
2043660331805987028,2026-04-13T11:59:27.000Z,349,"乡间（裸足）
可爱捏ヾ(≧▽≦*)o
最近两天在玩洛克王国的手游跟原神，还挺不错的
更多图片均在pixiv：https://t.co/tHmFSNi0w5 https://t.co/UCeaEcEBht",2043660331805987028,https://pbs.twimg.com/media/HFyJ53paoAABPXH.jpg,,ja,,2,3,18,https://x.com/Moon_Shade___/status/2043660331805987028,1877581099372843008,Moon_Shade___,o pixiv,positif
2043644250198520243,2026-04-13T10:55:32.000Z,73,"gw予定埋まった
北京原神ユニバ→スタレland上海→杭州CP→ビックサイト

移動距離えぐい",2043644250198520243,,,ja,,0,3,0,https://x.com/oomoriyakisobaa/status/2043644250198520243,1480091409118265344,oomoriyakisobaa,gw landcp,positif
2043825271413887103,2026-04-13T22:54:51.000Z,103,"It appears Sumeru has been invaded by one of Dottore’s mega farts during the new Luna VII (6.6) Archon Quests.

Via Lunar Kuroo 🌙 https://t.co/WQ7665WVgy",2043825271413887103,https://pbs.twimg.com/media/HF0gP8HXEAAuvKh.jpg,,en,,0,0,8,https://x.com/HourlyTeyvat/status/2043825271413887103,1946663116630114304,HourlyTeyvat,it appears sumeru has been invaded by one of dottores mega farts during the new luna vii archon quests via lunar kuroo,negatif
2044087434770587842,2026-04-14T16:16:36.000Z,1866,"people saying neuvillette and furina when they

- don't live together
- don't share any hobbies
- don't have matching idles
- barely interacted after 4.2

DON'T PISS ME OFF",2044087434770587842,,,en,,14,18,222,https://x.com/YukiThePrince/status/2044087434770587842,1954271516415369216,YukiThePrince,people saying neuvillette and furina when they dont live together dont share any hobbies dont have matching idles barely interacted after dont piss me off,negatif
2043920173963587819,2026-04-14T05:11:58.000Z,15891,back in MY DAY we didn't have BINEFFA. WE DIDN'T PLAY ESCOFURI. WE SLOTTED THE CHARACTERS WITH BENNETT AND XIANGLING AND IF THAT DIDN'T WORK WE KILLED OURSELVES. https://t.co/jcrsfhBsny,2043920173963587819,https://pbs.twimg.com/media/HF12YkhboAAHOk7.png,,en,,187,39,2171,https://x.com/dailyspirabyss/status/2043920173963587819,1976505091042705409,dailyspirabyss,back in my day we didnt have bineffa we didnt play escofuri we slotted the characters with bennett and xiangling and if that didnt work we killed ourselves,negatif
2044188716676047017,2026-04-14T22:59:03.000Z,32,"[GI] 🇫🇷 Fiche kit : Tout ce qu'il y a à savoir sur Lohen ! 🔪

Nouveau DPS Cryo, accès aux teams hexei en melt
Des rumeurs disaient qu'il était perma, mais étant un bon personnage, des doutes s'imposent

#GenshinImpact #Lohen https://t.co/omIKyS1bIo",2044188716676047017,https://pbs.twimg.com/media/HF5qvGQXwAEih_F.jpg,,fr,,1,1,2,https://x.com/LibenWhen3/status/2044188716676047017,1718564090619006976,LibenWhen3,gi fiche kit tout ce quil y a savoir sur lohen nouveau dps cryo accs aux teams hexei en melt des rumeurs disaient quil tait perma mais tant un bon personnage des doutes simposent,negatif
2043977288455467510,2026-04-14T08:58:55.000Z,19786,every genshin impact player has atleast one og character they always wanted but never got,2043977288455467510,,,en,,4320,1240,1376,https://x.com/as060721/status/2043977288455467510,1401761794222219264,as060721,every genshin impact player has atleast one og character they always wanted but never got,negatif
2043859823633281531,2026-04-14T01:12:09.000Z,62,Someone made a poll and the result is hilarious🤭 https://t.co/lRRQrIfI1s,2043859823633281531,https://pbs.twimg.com/media/HF0_QzRaIAAwEPg.png,,en,,0,6,0,https://x.com/ChinoChatino/status/2043859823633281531,2332630399,ChinoChatino,someone made a poll and the result is hilarious,negatif
2044134711489114121,2026-04-14T19:24:28.000Z,83,This ai ass profile pic https://t.co/tGuiHom5Ac,2044134711489114121,https://pbs.twimg.com/media/HF45sAuacAAev0S.jpg,,en,,0,3,3,https://x.com/ahysushi/status/2044134711489114121,1946206341992951809,ahysushi,this ai ass profile pic,negatif
2043695438495121712,2026-04-13T14:18:57.000Z,79,WE ARE SO BACK 😭😭😭,2043695438495121712,,,en,,0,2,1,https://x.com/SevyPlays/status/2043695438495121712,1368211051142025217,SevyPlays,we are so back,positif
2044029777473098088,2026-04-14T12:27:29.000Z,1965,Steamy scent of Ganyu...💕 #原神 #GenshinImpact https://t.co/tvYju4SEaO,2044029777473098088,https://pbs.twimg.com/media/HF3aHOlasAQYn4-.jpg,,en,,0,1,54,https://x.com/teebird_art/status/2044029777473098088,1636199348714237955,teebird_art,steamy scent of ganyu,positif
2006453604010631211,2025-12-31T19:53:11.000Z,0,"dlu ip xr ku kok kuat ya nampung genshin, ml, dan wuwa dengan grafik tinggi😭😭",2006453604010631211,,,in,,0,1,0,https://x.com/kzariesh/status/2006453604010631211,1851668085222313985,kzariesh,dlu ip xr ku kok kuat ya nampung genshin ml dan wuwa dengan grafik tinggi,positif
2043811466252562722,2026-04-13T22:00:00.000Z,926,"ohayo
°✩--------------------------------------✩°｡⋆
刻晴 / Keqing
°✩SFW Illustration✩°｡⋆
#GenshinImpact #原神 https://t.co/1stspPjmDp",2043811466252562722,https://pbs.twimg.com/media/HFx7i_ma8AAsp6G.jpg,,tl,,2,5,27,https://x.com/86we__nNight/status/2043811466252562722,3197746712,86we__nNight,ohayo keqing sfw illustration,positif
2043938689902899708,2026-04-14T06:25:32.000Z,3788,"""Male characters don't sell""
Tell that to the mr. genshin cashcow himself https://t.co/5GAsnqXpse",2043938689902899708,https://pbs.twimg.com/media/HF2HZ7EXQAArHYm.jpg,,en,,34,22,484,https://x.com/Durins_OnlyFans/status/2043938689902899708,2022404841000108032,Durins_OnlyFans,male characters dont sell tell that to the mr genshin cashcow himself,negatif
2043756071873872120,2026-04-13T18:19:53.000Z,1079,"The high elder has some knowledge about medicine, but not for human consumption- 

#HSR #Fengxing #bailu https://t.co/9bcbacPmqQ",2043756071873872120,https://pbs.twimg.com/media/HFzg2IXXEAEbQz8.jpg,,en,,0,1,182,https://x.com/catwillscream/status/2043756071873872120,803895675457073152,catwillscream,the high elder has some knowledge about medicine but not for human consumption,positif
2043642343580922273,2026-04-13T10:47:58.000Z,313,"Genshin v6.6 Banners

1st phase:
Nicole - Durin

2nd phase:
Lohen - Mavuika

Via : Kuroo
#GenshinImpact https://t.co/yv38LIuTzm",2043642343580922273,https://pbs.twimg.com/media/HFx4S9bWYAAqmYS.jpg,,et,,8,8,14,https://x.com/Genshin_HU_Info/status/2043642343580922273,1814597651461251074,Genshin_HU_Info,genshin v banners st phase nicole durin nd phase lohen mavuika via kuroo,positif
2044025824068640857,2026-04-14T12:11:47.000Z,34,People  mentioning a certain french hetslop when they said characters who live together and appear with eachother  90% of the time not characters who ghost eachother outside of being coworkers,2044025824068640857,,,en,,1,1,1,https://x.com/Chidrqn/status/2044025824068640857,1997697684665499648,Chidrqn,people mentioning a certain french hetslop when they said characters who live together and appear with eachother of the time not characters who ghost eachother outside of being coworkers,negatif
2044033359358160969,2026-04-14T12:41:43.000Z,71,"Kurobots can't meme, like I'm cringing so hard every time I see this middle school level of insult🫪",2044033359358160969,,,en,,1,7,0,https://x.com/steamedtontas/status/2044033359358160969,1978862228859461632,steamedtontas,kurobots cant meme like im cringing so hard every time i see this middle school level of insult,negatif
2043721623535325350,2026-04-13T16:03:00.000Z,3625,this silly dysfunctional family is very important to me https://t.co/sK0Dq13ZYv,2043721623535325350,https://pbs.twimg.com/media/HFzB_FyawAAoBYS.jpg,,en,,9,4,610,https://x.com/ghosttaal/status/2043721623535325350,1371612064884563970,ghosttaal,this silly dysfunctional family is very important to me,positif
2044004114133139574,2026-04-14T10:45:31.000Z,124,this art is insane holy shit THE GENTLEMANLY GESTURE?? THE LITTLE FUCKASS SMILE??? THE KNIFE IN HIS HAND BEHIND THE BACK??!?! I AM WEAAKKKKKKKKKK,2044004114133139574,,,en,,0,0,13,https://x.com/maikol_with_a_b/status/2044004114133139574,1489529641975099399,maikol_with_a_b,this art is insane holy shit the gentlemanly gesture the little fuckass smile the knife in his hand behind the back i am weaakkkkkkkkkk,negatif
2043889476733460482,2026-04-14T03:09:59.000Z,2168,蛍/lumine(1/2) https://t.co/WM9zRy6kIF,2043889476733460482,https://pbs.twimg.com/media/HF1aoJ4bsAAP7Sv.jpg,,ja,,0,3,92,https://x.com/YOMU692634/status/2043889476733460482,1753023156196089856,YOMU692634,lumine,positif
2044168001105101080,2026-04-14T21:36:44.000Z,45,"To me Kaveh is like a philosophical book 
Not just a random character, and that’s why many people said that they relate to him here 🙏🏻",2044168001105101080,,,en,,0,1,5,https://x.com/TimelyKaveh/status/2044168001105101080,1954613098439979011,TimelyKaveh,to me kaveh is like a philosophical book not just a random character and thats why many people said that they relate to him here,negatif
2044142120089321976,2026-04-14T19:53:54.000Z,158,Radish! https://t.co/MWMRhj4us4,2044142120089321976,https://pbs.twimg.com/media/HF5AZ_wWcAAQemd.jpg,,en,,0,1,14,https://x.com/HatGuyPlague/status/2044142120089321976,1937913340220801024,HatGuyPlague,radish,negatif
2043676786450632863,2026-04-13T13:04:50.000Z,1742,"[Contains 6.6 Leaks / Spoilers]

There is a section in ACT IX where Apep, Traveller &amp; Paimon talk alot back and forth! 

#GenshinImpact #Apep https://t.co/JD17Rtnkjq",2043676786450632863,https://pbs.twimg.com/media/HFyZNCJagAEywZg.jpg,,en,,7,6,91,https://x.com/AboutTeyvat/status/2043676786450632863,1379818006650425346,AboutTeyvat,contains leaks spoilers there is a section in act ix where apep traveller amp paimon talk alot back and forth,positif
2043717435392774381,2026-04-13T15:46:21.000Z,402,"Zeitlind
#原神 #GENSHINIMPACT https://t.co/QgFu18Ob38",2043717435392774381,https://pbs.twimg.com/media/HFy-LBuaQAAVPon.jpg,,de,,0,2,101,https://x.com/moriri_muli/status/2043717435392774381,1704015998360190976,moriri_muli,zeitlind,positif
2043998210151096600,2026-04-14T10:22:03.000Z,40,FALLEN ANGELS TEAM IS SO REAL,2043998210151096600,,,en,,0,0,1,https://x.com/reeynism/status/2043998210151096600,1962118768198627328,reeynism,fallen angels team is so real,negatif
2044094509756080443,2026-04-14T16:44:43.000Z,3940,"bunny Aether~
#GenshinImpact #varka #wriothesley https://t.co/1y4HssD3ZE",2044094509756080443,https://pbs.twimg.com/media/HF4VHOZbUAAr23t.jpg,,en,,0,2,117,https://x.com/jolymineralka/status/2044094509756080443,1908747514834030592,jolymineralka,bunny aether,positif
2044123803962507351,2026-04-14T18:41:07.000Z,30,"Small review of the video I have been working on, should be done by tmr. https://t.co/o8JalO0gbV",2044123803962507351,https://pbs.twimg.com/media/HF4vs_PasAAfRkS.jpg,,en,,0,2,4,https://x.com/synonyms26/status/2044123803962507351,1530915481233698817,synonyms26,small review of the video i have been working on should be done by tmr,negatif
2043691145469784309,2026-04-13T14:01:53.000Z,519,"so this means that C6 Diona update was a mistake from the devs, but too late now its predictable what dogshit mechanics Snez will have",2043691145469784309,,,en,,0,8,10,https://x.com/KingOfHellMain/status/2043691145469784309,1812846152796221440,KingOfHellMain,so this means that c diona update was a mistake from the devs but too late now its predictable what dogshit mechanics snez will have,negatif
2043993367139274898,2026-04-14T10:02:48.000Z,9461,"6.6 NEW PLAYABLE CHARACTERS

#GenshinImpact https://t.co/kZTYlXO2Uk",2043993367139274898,https://pbs.twimg.com/media/HF25IP-WgAAJMjg.jpg,,en,,56,42,570,https://x.com/AboutNodKrai/status/2043993367139274898,1791215727208202240,AboutNodKrai,new playable characters,positif
2044016128389967997,2026-04-14T11:33:15.000Z,6528,love her but is yelan bis on a single team anymore,2044016128389967997,,,en,,55,95,84,https://x.com/shield_strength/status/2044016128389967997,1897537863455268870,shield_strength,love her but is yelan bis on a single team anymore,positif
2006434947352154494,2025-12-31T18:39:03.000Z,0,#zonaba adakh yg bisa jokiin akun genshin aku…. buat IT butuh skrg bgt,2006434947352154494,,,in,,0,0,0,https://x.com/itoshoui/status/2006434947352154494,1238503601707921408,itoshoui,adakh yg bisa jokiin akun genshin aku buat it butuh skrg bgt,negatif
2006399325358981437,2025-12-31T16:23:49.000Z,0,"@LivinBySendiri Maaf kalo kurang jelas, nder. Itu ringkasan post lu sepanjang 2025: ~30 tweet, mostly reply bola (ngejek Nunez/Saka, Liverpool/Arsenal), saham $NETV/$SUPA, Genshin Arlecchino. Top: 2 likes di ""motor masukin ruang tamu"". Aktif banget Desember. Mau aku breakdown lebih detail? 📊⚽",2006400913745777071,,LivinBySendiri,in,,0,0,0,https://x.com/grok/status/2006400913745777071,1720665183188922368,grok,maaf kalo kurang jelas nder itu ringkasan post lu sepanjang tweet mostly reply bola ngejek nunezsaka liverpoolarsenal saham netvsupa genshin arlecchino top likes di motor masukin ruang tamu aktif banget desember mau aku breakdown lebih detail,negatif
2044145642012905596,2026-04-14T20:07:54.000Z,1260,"6.7 LEAKS//

There will be an event with the fontaine cast including Chiori, Clorinde, Navia, Neuvillette, Furina, Lyney, Lynette Escoffier following a fashion event. Chiori will be the main focus. 

New skins: Chiori, Lynette with a free polearm skin. 

Via Machoo https://t.co/muXVSZOPeh",2044145642012905596,https://pbs.twimg.com/media/HF5DoLGWwAAptgH.jpg,,en,,109,29,83,https://x.com/chioriis/status/2044145642012905596,1730837738667048960,chioriis,leaks there will be an event with the fontaine cast including chiori clorinde navia neuvillette furina lyney lynette escoffier following a fashion event chiori will be the main focus new skins chiori lynette with a free polearm skin via machoo,positif
2043757553159426313,2026-04-13T18:25:46.000Z,66,"Moon goddess 🌙

#genshinimpact #lauma https://t.co/SlKRxDqz6O",2043757553159426313,https://pbs.twimg.com/media/HFziqMcWEAEQ4Pz.jpg,,en,,0,1,13,https://x.com/princxdetective/status/2043757553159426313,2024236037678276608,princxdetective,moon goddess,positif
2043719598927761528,2026-04-13T15:54:57.000Z,63,"Hey, ok- so now you kinda forced my hand here. https://t.co/6JQ4AyOWWI",2043719598927761528,https://pbs.twimg.com/media/HFzAJLjWoAAa9wR.jpg,,en,,0,1,13,https://x.com/DailyNingg/status/2043719598927761528,2038663268986744832,DailyNingg,hey ok so now you kinda forced my hand here,positif
2043691992719171794,2026-04-13T14:05:15.000Z,887,lohen cosplay spam #GenshinImpact https://t.co/EFNzxXOYvd,2043691992719171794,https://pbs.twimg.com/amplify_video_thumb/2043687685429039104/img/UlloR6RYI_BI9xyD.jpg,,de,,6,1,123,https://x.com/teo930407/status/2043691992719171794,1353196211315085312,teo930407,lohen cosplay spam,positif
2043649606341612017,2026-04-13T11:16:49.000Z,2208,"6.6 LEAKS 

Stellarconduct in Diona's C6 was REMOVED ‼️

(Looks like they didn't mean to put that in early 😭)

via Jelena
#GenshinImpact #Snezhnaya https://t.co/Glw7o2bO7B",2043649606341612017,https://pbs.twimg.com/media/HFyAezKbAAE-An5.jpg,,en,,23,8,83,https://x.com/AboutTeyvat/status/2043649606341612017,1379818006650425346,AboutTeyvat,leaks stellarconduct in dionas c was removed looks like they didnt mean to put that in early via jelena,negatif
2043713319333503400,2026-04-13T15:30:00.000Z,2944,"Columbina | コロンビーナ
SFWイラスト
#GenshinImpact https://t.co/9VMDT2DxAs",2043713319333503400,https://pbs.twimg.com/media/HFy2m5fWMAA6zcG.jpg,,ja,,0,1,75,https://x.com/RaizuArt/status/2043713319333503400,1896835718372057088,RaizuArt,columbina sfw,positif
2043902314386272470,2026-04-14T04:01:00.000Z,79010,"#GenshinImpact #Lohen 
""...I am well aware of your decision and the misgivings of our many colleagues. Having such a knight join the expedition would indeed cover various shortcomings our force suffers from. The only question is: How am I supposed to keep an eye on both of you at https://t.co/g5UyTBh0K6",2043902314386272470,https://pbs.twimg.com/media/HF1UQC8XAAA41cC.jpg,,en,,3850,663,17369,https://x.com/GenshinImpact/status/2043902314386272470,1072404907230060544,GenshinImpact,i am well aware of your decision and the misgivings of our many colleagues having such a knight join the expedition would indeed cover various shortcomings our force suffers from the only question is how am i supposed to keep an eye on both of you at,negatif
2043873767076831374,2026-04-14T02:07:34.000Z,306,"Good Morning 🌞
It's time to sleep 💤 https://t.co/16iowDaGlZ",2043873767076831374,https://pbs.twimg.com/ext_tw_video_thumb/2043873720088047617/pu/img/p0ef-_acFN0gCN9D.jpg,,en,,0,1,18,https://x.com/themintpicker/status/2043873767076831374,1941128287973154816,themintpicker,good morning its time to sleep,positif
2044202015006326968,2026-04-14T23:51:54.000Z,81,-1k DPS to all of my calcs gg,2044202015006326968,,,en,,1,4,2,https://x.com/jaxonfiles_/status/2044202015006326968,1963452262166269953,jaxonfiles_,k dps to all of my calcs gg,negatif
2043658434776907952,2026-04-13T11:51:54.000Z,26062,past vs present.#genshinimpact https://t.co/GrjkRF2Ewd,2043658434776907952,https://pbs.twimg.com/media/HFyIgaHbwAIAKPg.jpg,,en,,44,16,2517,https://x.com/KIVartx/status/2043658434776907952,1891781088999329792,KIVartx,past vs present,positif
2043654316159123655,2026-04-13T11:35:32.000Z,286,"6.6 SPECIAL STORY MODE SAVE POINTS ‼️

When you are in a special story mode, you can tap the exit button to check your last save.

When the following icon appears in your quest bar, this indicates that your progress has been saved, and exiting story mode will not set your https://t.co/0S31uTXNVY",2043654316159123655,https://pbs.twimg.com/media/HFyExFYacAA0EaH.jpg,,en,,4,0,13,https://x.com/AboutTeyvat/status/2043654316159123655,1379818006650425346,AboutTeyvat,special story mode save points when you are in a special story mode you can tap the exit button to check your last save when the following icon appears in your quest bar this indicates that your progress has been saved and exiting story mode will not set your,negatif
2043906215634448602,2026-04-14T04:16:30.000Z,460,ok but hes so cutieful like this.. so knightly so polite… im sure that dagger behind your back is nothing to be concerned about,2043906215634448602,,,en,,0,1,63,https://x.com/sailunadoods/status/2043906215634448602,846238203052933120,sailunadoods,ok but hes so cutieful like this so knightly so polite im sure that dagger behind your back is nothing to be concerned about,negatif
2043680824370036808,2026-04-13T13:20:52.000Z,395,"Nilou・ニィロウ    
GenshinImpact   原神 https://t.co/pP0Pjqnqxd",2043680824370036808,https://pbs.twimg.com/media/HFyc35Ia4AAmi9N.jpg,,ja,,1,1,15,https://x.com/minamina0775/status/2043680824370036808,538207651,minamina0775,nilou genshinimpact,negatif
2043637962181652769,2026-04-13T10:30:33.000Z,7313,this is what i mean when i say most people who play genshin outside of twitter do not care about anything meta related they just enjoy the game without worrying what's efficient and honestly i cannot even blame them,2043637962181652769,,,en,,81,36,433,https://x.com/mikatsukitty/status/2043637962181652769,1347161557655035910,mikatsukitty,this is what i mean when i say most people who play genshin outside of twitter do not care about anything meta related they just enjoy the game without worrying whats efficient and honestly i cannot even blame them,negatif
2043661490540941673,2026-04-13T12:04:03.000Z,1128,"like it?🎀 / すき？🎀

Yae Miko / 八重神子
#GenshinImpact #原神

👇 Tap to zoom / タップで拡大 https://t.co/ZIBrYZfivY",2043661490540941673,https://pbs.twimg.com/media/HFyLSzhWAAAr3lx.jpg,,ja,,0,0,44,https://x.com/siyo_studio_v3/status/2043661490540941673,1918254214637338624,siyo_studio_v3,like it yae miko tap to zoom,positif
2043698219465752940,2026-04-13T14:30:00.000Z,1137,"Hutao / 胡桃 🌸

SFW Illustration
#Genshinlmpact #原神 https://t.co/tQTlHZawue",2043698219465752940,https://pbs.twimg.com/media/HFxGcPRXoAAEqb8.jpg,,fr,,0,2,42,https://x.com/VilionTQ/status/2043698219465752940,141451068,VilionTQ,hutao sfw illustration,positif
2044125846676336994,2026-04-14T18:49:14.000Z,5,Everyone go join!!!!!,2044125846676336994,,,en,,0,0,0,https://x.com/Vulknir/status/2044125846676336994,1372966329062416386,Vulknir,everyone go join,positif
2043731296455929908,2026-04-13T16:41:26.000Z,376,"Do we agree? 

#GenshinImpact https://t.co/xLKoZQkR0J",2043731296455929908,https://pbs.twimg.com/media/HFzKyKnasAI770V.jpg,,en,,0,5,10,https://x.com/About_Gacha/status/2043731296455929908,1870524414552383488,About_Gacha,do we agree,positif
2043703336474448352,2026-04-13T14:50:20.000Z,488,acaba de dejar al enemigo afectado por cryo 2 VECES? TENIENDO A XIANGLING? D:,2043703336474448352,,,es,,0,10,5,https://x.com/leo_not_leo/status/2043703336474448352,836568072039301120,leo_not_leo,acaba de dejar al enemigo afectado por cryo veces teniendo a xiangling d,negatif
2043844470743974294,2026-04-14T00:11:09.000Z,24,"I mean, https://t.co/4vwTGVer8m",2043844470743974294,,,en,,0,0,1,https://x.com/LionmightMusic/status/2043844470743974294,18719599,LionmightMusic,i mean,positif
2043635829436981655,2026-04-13T10:22:05.000Z,1044,"⚠︎Cosplay 

原神/八重神子

photo→@mikawakooka 様 https://t.co/3FbDf5cPy3",2043635829436981655,https://pbs.twimg.com/media/HFxz86ba0AAIDju.jpg,,ja,,5,0,80,https://x.com/Amelia_nzm/status/2043635829436981655,1484436110864711680,Amelia_nzm,cosplay photo,positif
2043682570487869661,2026-04-13T13:27:49.000Z,451,"Irónico que la que no puede hablar es la que más chamba le dará a la VA
Fischl te quitaron tu trono de parlanchina 🤓",2043682570487869661,,,es,,0,4,19,https://x.com/KonoGenpact/status/2043682570487869661,1476771241604403200,KonoGenpact,irnico que la que no puede hablar es la que ms chamba le dar a la va fischl te quitaron tu trono de parlanchina,negatif
2044170684960817307,2026-04-14T21:47:24.000Z,273,"Hu Tao・胡桃     
GenshinImpact  原神 https://t.co/qwcmxnGkGG",2044170684960817307,https://pbs.twimg.com/media/HF5aZdjasAAhmLI.jpg,,ja,,0,1,15,https://x.com/mikuAIart/status/2044170684960817307,2032393720671473664,mikuAIart,hu tao genshinimpact,negatif
2043692324073431537,2026-04-13T14:06:34.000Z,5667,"navia 
genshin impact https://t.co/39IfeH4eu1",2043692324073431537,https://pbs.twimg.com/media/HFynS33WAAA-6OF.jpg,,en,,1,1,317,https://x.com/Juno1991x/status/2043692324073431537,1851771413084205056,Juno1991x,navia genshin impact,negatif
2043713339776172102,2026-04-13T15:30:05.000Z,2430,"Genshin Week won my poll of what you guys wanted to see forever ago so here we go, hope you guys enjoy and let me know who you hope shows up throughout the week! https://t.co/ENYFNWE5lC",2043713339776172102,https://pbs.twimg.com/media/HFy2sXbXkAAXYf9.jpg,,en,,1,5,131,https://x.com/AtelierRenders/status/2043713339776172102,1391583339874820099,AtelierRenders,genshin week won my poll of what you guys wanted to see forever ago so here we go hope you guys enjoy and let me know who you hope shows up throughout the week,positif
2043642669713252801,2026-04-13T10:49:16.000Z,10507,"💫 Banners da versão 6.6 de Genshin Impact;

• Fase 1: Nicole | Durin
• Fase 2: Lohen | Mavuika

Fonte: Nanoka &amp; Kuroo https://t.co/7NFvGnGFmj",2043642669713252801,https://pbs.twimg.com/media/HFx6EfGWUAAb1qI.jpg,,ro,,625,122,642,https://x.com/tiofurro___/status/2043642669713252801,1773416059594293248,tiofurro___,banners da verso de genshin impact fase nicole durin fase lohen mavuika fonte nanoka amp kuroo,negatif
2044021399254450284,2026-04-14T11:54:12.000Z,19,oh godlumpeakna... https://t.co/X936KPqZ4i,2044021399254450284,https://pbs.twimg.com/media/HF3SoBea0AAcc89.jpg,,et,,0,5,0,https://x.com/bossnefer/status/2044021399254450284,1838222942284689408,bossnefer,oh godlumpeakna,positif
2044076014603776232,2026-04-14T15:31:13.000Z,1126,They fixed this :( https://t.co/C1zRTUohJx,2044076014603776232,https://pbs.twimg.com/media/HF4ESDTasAA5pln.png,,en,,45,23,51,https://x.com/Genshin__Update/status/2044076014603776232,1950550697298038784,Genshin__Update,they fixed this,negatif
2043729433933295645,2026-04-13T16:34:02.000Z,99,"Venti metaheads, is getting Nicole better for dps Venti than getting Durin (I have his sig tho)",2043729433933295645,,,en,,0,6,0,https://x.com/cakepoops2/status/2043729433933295645,1412735532145070086,cakepoops2,venti metaheads is getting nicole better for dps venti than getting durin i have his sig tho,negatif
